 2.55278257e+01  2.55278257e+01  2.55278257e+01  4.19355927e+02  2.55278257e+01  2.02431375e+03 
 2.51011260e+01  2.51011260e+01  2.51011260e+01  3.89502434e+02  2.51011260e+01  2.08617709e+03 
 2.47633620e+01  2.47633620e+01  2.47633620e+01  4.03734646e+02  2.47633620e+01  1.82800506e+03 
 2.48682168e+01  2.48682168e+01  2.48682168e+01  3.99300797e+02  2.48682168e+01  2.20131210e+03 
 2.46197134e+01  2.46197134e+01  2.46197134e+01  3.93837548e+02  2.46197134e+01  2.19719947e+03 
 2.51904674e+01  2.51904674e+01  2.51904674e+01  4.03650829e+02  2.51904674e+01  2.03401238e+03 
 2.48508713e+01  2.48508713e+01  2.48508713e+01  3.93141675e+02  2.48508713e+01  2.35290837e+03 
 2.47619392e+01  2.47619392e+01  2.47619392e+01  4.08343799e+02  2.47619392e+01  2.04056489e+03 
 2.49540855e+01  2.49540855e+01  2.49540855e+01  4.07604435e+02  2.49540855e+01  1.81315399e+03 
 2.47378683e+01  2.47378683e+01  2.47378683e+01  4.05064103e+02  2.47378683e+01  2.07565549e+03 
 2.42924173e+01  2.42924173e+01  2.42924173e+01  4.02832007e+02  2.42924173e+01  2.14828142e+03 
 2.48505366e+01  2.48505366e+01  2.48505366e+01  3.93399715e+02  2.48505366e+01  2.23721476e+03 
 2.52063835e+01  2.52063835e+01  2.52063835e+01  4.04872999e+02  2.52063835e+01  2.20839886e+03 
 2.50005486e+01  2.50005486e+01  2.50005486e+01  3.96440362e+02  2.50005486e+01  1.99942912e+03 
 2.46462761e+01  2.46462761e+01  2.46462761e+01  3.93475652e+02  2.46462761e+01  2.20437710e+03 
 2.44873745e+01  2.44873745e+01  2.44873745e+01  4.03797603e+02  2.44873745e+01  2.17870901e+03 
 2.51162392e+01  2.51162392e+01  2.51162392e+01  4.16355328e+02  2.51162392e+01  2.25930066e+03 
 2.49156105e+01  2.49156105e+01  2.49156105e+01  4.07587891e+02  2.49156105e+01  2.23493317e+03 
 2.48256727e+01  2.48256727e+01  2.48256727e+01  3.92405115e+02  2.48256727e+01  2.18953690e+03 
 2.49861736e+01  2.49861736e+01  2.49861736e+01  4.01623246e+02  2.49861736e+01  2.02759351e+03 
 2.49415215e+01  2.49415215e+01  2.49415215e+01  3.97692531e+02  2.49415215e+01  2.08154757e+03 
 2.51071751e+01  2.51071751e+01  2.51071751e+01  4.11152201e+02  2.51071751e+01  2.05337310e+03 
 2.46838760e+01  2.46838760e+01  2.46838760e+01  3.92120483e+02  2.46838760e+01  1.89385560e+03 
 2.48568067e+01  2.48568067e+01  2.48568067e+01  4.04137303e+02  2.48568067e+01  1.95415838e+03 
 2.43845816e+01  2.43845816e+01  2.43845816e+01  3.89533706e+02  2.43845816e+01  2.05955840e+03 
 2.45087324e+01  2.45087324e+01  2.45087324e+01  3.84002367e+02  2.45087324e+01  2.03303908e+03 
 2.51115914e+01  2.51115914e+01  2.51115914e+01  4.00676626e+02  2.51115914e+01  2.14730626e+03 
 2.53510943e+01  2.53510943e+01  2.53510943e+01  4.08439725e+02  2.53510943e+01  2.12266798e+03 
 2.49366848e+01  2.49366848e+01  2.49366848e+01  3.96257700e+02  2.49366848e+01  2.11441023e+03 
 2.49244604e+01  2.49244604e+01  2.49244604e+01  3.90083163e+02  2.49244604e+01  2.06286652e+03 
 2.53415006e+01  2.53415006e+01  2.53415006e+01  4.11226854e+02  2.53415006e+01  2.15061211e+03 
 2.47595953e+01  2.47595953e+01  2.47595953e+01  4.12129136e+02  2.47595953e+01  2.17035474e+03 
 2.48477965e+01  2.48477965e+01  2.48477965e+01  3.97434522e+02  2.48477965e+01  1.84736177e+03 
 2.50392167e+01  2.50392167e+01  2.50392167e+01  3.96989084e+02  2.50392167e+01  2.31815872e+03 
 2.52392593e+01  2.52392593e+01  2.52392593e+01  3.99845901e+02  2.52392593e+01  2.03999934e+03 
 2.49321123e+01  2.49321123e+01  2.49321123e+01  4.05029039e+02  2.49321123e+01  2.08491845e+03 
 2.47661510e+01  2.47661510e+01  2.47661510e+01  4.02418471e+02  2.47661510e+01  2.05210096e+03 
 2.45986678e+01  2.45986678e+01  2.45986678e+01  4.03374500e+02  2.45986678e+01  2.07840962e+03 
 2.51724276e+01  2.51724276e+01  2.51724276e+01  3.96580024e+02  2.51724276e+01  2.17400650e+03 
 2.50494738e+01  2.50494738e+01  2.50494738e+01  3.95283851e+02  2.50494738e+01  1.98656872e+03 
 2.47343247e+01  2.47343247e+01  2.47343247e+01  4.17609833e+02  2.47343247e+01  2.27871069e+03 
 2.50914192e+01  2.50914192e+01  2.50914192e+01  4.04288308e+02  2.50914192e+01  2.07243657e+03 
 2.46152931e+01  2.46152931e+01  2.46152931e+01  4.21327645e+02  2.46152931e+01  2.08458847e+03 
 2.52026427e+01  2.52026427e+01  2.52026427e+01  4.03631519e+02  2.52026427e+01  2.06178562e+03 
 2.49944248e+01  2.49944248e+01  2.49944248e+01  3.94704886e+02  2.49944248e+01  1.84775231e+03 
 2.50108288e+01  2.50108288e+01  2.50108288e+01  4.07875005e+02  2.50108288e+01  1.99891217e+03 
